Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 115, premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 115, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 150 Autm., premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 150 Autm., pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 150, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 150, premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 150, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 80",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 90, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 90, premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 90, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 dCi 140 2,9t",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H2 2,9 dCi 115 QS, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H2 2,9 dCi 115, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H2 2,9 dCi 115, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H2 2,9 dCi 90, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H2 2,9 dCi 90, pro",2002,2014,N/A
NISSAN,Primera,精選型,柴油,"Primera 1.9 dCi, acenta",2002,2007,N/A
NISSAN,Primera,精選型,柴油,"Primera 1.9 dCi, visia",2002,2007,N/A
NISSAN,Primera,精選型,柴油,"Primera 2.2 dCi, acenta",2002,2007,N/A
NISSAN,Primera,精選型,汽油,"Primera 1.8 Aut., acenta",2002,2007,N/A
NISSAN,Primera,精選型,汽油,"Primera 1.8 Aut., visia",2002,2007,N/A
NISSAN,Primera,精選型,汽油,"Primera 1.8, acenta",2002,2007,N/A
NISSAN,Primera,精選型,汽油,"Primera 1.8, visia",2002,2007,N/A
NISSAN,Primera,精選型,汽油,"Primera 2.0 Aut., acenta",2002,2007,N/A
NISSAN,Primera,精選型,汽油,"Primera 2.0 Aut., tekna",2002,2007,N/A
NISSAN,Primera,精選型,汽油,"Primera 2.0, acenta",2002,2007,N/A
NISSAN,Primera,精選型,汽油,"Primera 2.0, tekna",2002,2007,N/A
NISSAN,Primera,精選型,汽油,"Primera 2.0, visia",2002,2007,N/A
NISSAN,Pulsar,高背掀背車,柴油,"Pulsar 1.5 dCi, Acenta",2014,2018,N/A
NISSAN,Pulsar,高背掀背車,柴油,"Pulsar 1.5 dCi, Black Edition",2014,2018,N/A
NISSAN,Pulsar,高背掀背車,柴油,"Pulsar 1.5 dCi, N-Connecta",2014,2018,N/A
NISSAN,Pulsar,高背掀背車,汽油,"Pulsar 1.2 DIG-T Xtronic, Acenta",2014,2018,N/A
NISSAN,Pulsar,高背掀背車,汽油,"Pulsar 1.2 DIG-T Xtronic, N-Connecta",2014,2018,N/A
NISSAN,Pulsar,高背掀背車,汽油,"Pulsar 1.2 DIG-T Xtronic, N-TEC",2014,2018,N/A
NISSAN,Pulsar,高背掀背車,汽油,"Pulsar 1.2 DIG-T Xtronic, N-Vision",2014,2018,N/A
NISSAN,Pulsar,高背掀背車,汽油,"Pulsar 1.2 DIG-T Xtronic, Tekna",2014,2018,N/A
NISSAN,Pulsar,高背掀背車,汽油,"Pulsar 1.2 DIG-T, Acenta",2014,2018,N/A
NISSAN,Pulsar,高背掀背車,汽油,"Pulsar 1.2 DIG-T, Black Edition",2014,2018,N/A
NISSAN,Pulsar,高背掀背車,汽油,"Pulsar 1.2 DIG-T, N-Connecta",2014,2018,N/A
